order_id,order_date,region,category,customer_segment,sales,profit,quantity
14435,2024-03-11,North,Furniture,Consumer,76.99,22.22,1
14436,2024-02-11,North,Office Supplies,Home Office,45.18,14.44,3
14437,2024-02-05,West,Electronics,Consumer,34.0,5.85,6
14438,2024-03-07,South,Office Supplies,Corporate,48.21,10.98,9
14439,02/28/2024,North,Electronics,Corporate,209.77,46.19,6
14440,2024-01-02,West,Electronics,Consumer,90.88,21.68,1
14441,2024-03-30,South,Furniture,Home Office,382.65,74.54,1
14442,2024-03-20,North,Office Supplies,Corporate,24.6,6.46,4
14443,2024-03-16,East,Office Supplies,Home Office,25.3,4.98,3
14444,2024-03-07,West,Furniture,Consumer,49.42,12.46,1
14445,2024-02-23,East,Furniture,Consumer,149.31,16.8,2
14446,2024-01-15,South,Electronics,Home Office,240.28,14.42,1
14447,2024-02-23,North,ELECTRONICS,Home Office,247.49,21.71,5
14448,2024-01-20,East,Electronics,Corporate,295.77,-36.63,1
14449,2024-01-19,South,Electronics,Home Office,156.97,30.9,2
14450,2024-03-13,South,Office Supplies,Home Office,12.48,4.47,2
14451,2024-03-16,North,Furniture,Corporate,105.41,21.12,2
14452,2024-03-15,East,Electronics,Consumer,303.1,36.91,1
14453,2024-01-13,North,Furniture,Corporate,1247.19,130.21,5
14454,2024-01-14,South,Electronics,Consumer,142.88,19.57,1
14455,2024-03-13,North,Office Supplies,Corporate,37.46,11.05,3
14456,2024-01-13,West,Furniture,Corporate,325.45,78.39,1
14457,2024-02-06,North,Electronics,Corporate,505.6,,2
14458,2024-03-09,South,Office Supplies,Home Office,15.65,2.87,2
14459,2024-02-14,East,Furniture,Consumer,896.15,173.35,3
14460,2024-02-22,South,Electronics,Corporate,132.41,31.1,4
14461,2024-02-03,North,Electronics,Home Office,20.19,2.01,3
14462,2024-02-19,West,Furniture,Consumer,295.64,30.91,1
14463,2024-03-24,East,Office Supplies,Corporate,19.13,7.4,1
14464,2024-03-03,East,Electronics,Corporate,53.19,6.33,1
14465,2024-03-14,East,Electronics,Corporate,51.98,6.19,1
14466,2024-03-18,South,Office Supplies,Home Office,57.31,16.69,4
14467,2024-03-01,East,Office Supplies,Consumer,57.56,,5
14468,2024-01-05,East,Furniture,Consumer,392.59,99.87,1
14469,2024-01-23,East,Electronics,Corporate,767.46,-97.73,2
14470,2024-02-05,North,Furniture,Home Office,175.37,47.17,2
14471,2024-02-21,West,Office Supplies,Home Office,27.03,5.24,2
14472,2024-01-19,East,Electronics,Corporate,274.27,-7.78,1
14473,2024-03-20,East,Office Supplies,Consumer,90.71,-6.56,3
14474,2024-03-18,North,Electronics,Consumer,147.76,8.4,1
14475,2024-03-28,South,Electronics,Corporate,56.58,3.95,1
14476,03/29/2024,North,Electronics,Home Office,3231.59,526.66,4
14477,2024-02-21,North,Office Supplies,Consumer,59.87,11.05,2
14478,2024-01-05,South,Office Supplies,Corporate,21.18,6.51,4
14479,2024-02-20,South,Electronics,Home Office,199.91,45.9,1
14480,2024-02-12,West,Furniture,Corporate,506.6,71.25,1
14481,2024-03-29,West,Office Supplies,Consumer,28.43,9.7,1
14482,2024-01-31,South,Office Supplies,Consumer,18.95,6.34,1
14483,2024-01-07,West,Electronics,Corporate,66.49,-1.97,8
14484,2024-03-01,South,Electronics,Consumer,49.63,3.46,2
14485,2024-02-04,West,Furniture,Home Office,185.32,30.45,1
14486,2024-02-17,East,Electronics,Home Office,232.85,45.84,2
14487,2024-01-03,West,Office Supplies,Corporate,100.58,31.31,3
14488,2024-02-13,East,Electronics,Consumer,489.3,104.72,3
14489,2024-02-08,North,Electronics,Home Office,359.81,84.92,1
14490,2024-02-09,East,Furniture,Consumer,150.21,25.36,1
14491,2024-02-05,East,Electronics,Consumer,388.52,-52.07,2
14492,2024-03-03,South,Electronics,Consumer,110.8,27.59,3
14493,2024-03-30,North,Electronics,Corporate,71.5,14.66,2
14494,2024-03-28,West,Electronics,Corporate,81.26,15.73,1
14495,2024-01-13,West,Furniture,Corporate,342.94,90.43,2
14496,2024-01-30,North,Furniture,Consumer,408.03,91.01,1
14497,2024-01-18,West,Electronics,Corporate,26.6,5.53,3
14498,2024-02-08,West,Furniture,Corporate,135.01,-14.52,1
14499,2024-02-26,West,Furniture,Home Office,197.76,51.47,1
14500,2024-02-11,North,Furniture,Corporate,394.17,97.68,2
14501,2024-02-04,East,Electronics,Corporate,114.85,18.86,8
14502,2024-02-23,East,Office Supplies,Corporate,95.74,9.79,6
14503,2024-03-18,West,Electronics,Consumer,2238.88,496.3,2
14504,2024-03-23,South,Furniture,Corporate,308.59,76.02,3
14505,2024-01-12,West,Electronics,Corporate,1705.59,124.7,2
14506,2024-01-25,South,Office Supplies,Corporate,40.17,6.06,3
14507,2024-02-26,North,Furniture,Home Office,494.61,125.68,1
14508,2024-01-28,South,Office Supplies,Home Office,40.26,7.51,5
14509,2024-02-22,South,Office Supplies,Corporate,20.32,5.58,3
14510,2024-03-03,East,Electronics,Home Office,3471.55,630.24,3
14511,2024-03-07,North,Furniture,Consumer,380.89,49.7,1
14512,2024-02-17,North,Furniture,Consumer,95.9,25.98,1
14513,2024-01-08,West,Office Supplies,Corporate,38.33,4.8,8
14514,2024-03-06,West,Office Supplies,Corporate,35.7,11.29,4
14515,2024-01-21,East,Electronics,Home Office,92.97,6.8,2
14516,2024-01-09,East,Furniture,Home Office,555.36,77.81,1
14517,2024-02-09,East,Furniture,Corporate,177.82,40.77,1
14518,2024-03-31,South,Office Supplies,Corporate,43.66,11.08,3
14519,2024-03-05,East,Furniture,Home Office,136.71,35.6,1
14520,2024-02-21,East,Electronics,Consumer,46.94,9.18,1
14521,2024-01-18,North,Furniture,Corporate,483.81,94.47,1
14522,2024-03-08,South,Office Supplies,Home Office,16.38,4.6,1
14523,2024-03-13,West,Furniture,Corporate,126.48,21.58,1
14524,2024-01-04,East,Electronics,Corporate,380.24,66.71,1
14525,2024-01-23,South,Furniture,Consumer,261.38,56.07,1
14526,2024-01-25,East,Electronics,Home Office,3488.29,614.61,4
14527,2024-01-26,West,Furniture,Home Office,455.31,92.11,3
14528,2024-01-08,East,Electronics,Consumer,212.65,18.72,1
14529,2024-02-01,North,Electronics,Consumer,92.81,10.22,1
14530,2024-01-05,South,Office Supplies,Consumer,45.51,-6.4,2
14531,2024-02-28,North,Office Supplies,Corporate,15.29,2.66,4
14532,2024-01-07,East,Electronics,Corporate,128.56,17.02,1
14533,2024-02-16,South,Office Supplies,Corporate,14.43,5.69,2
14534,2024-03-31,East,Office Supplies,Corporate,79.03,30.34,6
14535,2024-01-26,South,Furniture,Consumer,598.57,83.73,1
14536,2024-02-05,North,Electronics,Consumer,803.25,157.1,3
14537,2024-02-17,West,Furniture,Corporate,95.64,13.06,1
14538,2024-02-29,South,Furniture,Home Office,234.11,22.45,1
14539,2024-03-05,North,Office Supplies,Consumer,10.71,3.21,1
14540,2024-02-20,North,Electronics,Consumer,42.38,-4.66,1
14541,2024-03-22,West,Electronics,Corporate,445.33,53.93,2
14542,2024-01-16,West,Furniture,Consumer,260.0,40.49,-5
14543,2024-03-28,East,Furniture,Home Office,435.04,112.25,1
14544,2024-01-04,North,Office Supplies,Home Office,22.62,2.86,1
14545,2024-01-31,South,Furniture,Consumer,450.21,96.35,1
14546,2024-02-17,East,Furniture,Home Office,379.98,64.94,1
14547,2024-03-03,East,Furniture,Home Office,231.49,35.99,1
14548,2024-03-17,West,Furniture,Consumer,63.1,,1
14549,2024-02-27,South,Electronics,Home Office,126.09,18.33,3
14550,2024-01-23,North,Office Supplies,Consumer,23.4,-2.6,4
14551,2024-03-01,South,Furniture,Corporate,990.5,126.4,4
14552,2024-03-16,North,Electronics,Consumer,195.84,,3
14553,2024-03-11,West,Electronics,Corporate,59.21,3.97,1
14554,2024-02-14,West,Electronics,Consumer,79.71,7.42,2
14555,2024-02-14,North,Office Supplies,Corporate,39.63,-1.78,3
14556,2024-01-21,West,Electronics,Home Office,165.4,19.3,2
14557,2024-02-03,North,Office Supplies,Consumer,14.68,-0.78,1
14558,2024-03-29,South,Office Supplies,Home Office,11.27,2.99,2
14559,2024-01-12,North,Furniture,Consumer,95.56,17.95,2
14560,2024-02-06,West,Office Supplies,Corporate,61.32,24.07,5
14561,2024-01-04,West,Furniture,Corporate,1493.67,170.24,3
14562,2024-02-19,East,Electronics,Consumer,4431.39,541.31,4
14563,2024-01-07,South,Furniture,Consumer,303.66,45.43,1
14564,2024-01-21,South,Office supplies,Consumer,14.74,4.28,1
14565,2024-03-14,West,Office Supplies,Corporate,23.5,8.17,3
14566,2024-01-28,West,Furniture,Corporate,339.85,96.28,1
14567,2024-01-29,South,Office Supplies,Consumer,62.59,,7
14568,2024-03-23,South,Electronics,Home Office,204.56,35.89,1
14569,2024-01-29,South,Electronics,Consumer,6830.04,942.1,6
14570,2024-03-27,West,Electronics,Home Office,66.5,9.33,1
14571,2024-01-27,South,Electronics,Consumer,270.68,56.09,1
14572,2024-02-04,South,Electronics,Consumer,3849.51,607.82,4
14573,2024-03-24,West,Furniture,Corporate,143.04,40.17,2
14574,2024-02-22,West,Electronics,Corporate,78.82,-3.45,2
14575,2024-03-06,West,Furniture,Corporate,206.13,25.5,1
14576,2024-01-03,East,Electronics,Corporate,85.25,10.49,1
14577,2024-03-28,South,Electronics,Corporate,1729.71,426.75,2
14578,2024-01-02,South,Office Supplies,Consumer,29.18,4.03,4
14579,2024-03-01,South,Electronics,Home Office,217.89,34.19,3
14580,2024-01-17,West,Office Supplies,Consumer,23.83,4.14,3
14581,2024-03-23,South,Electronics,Corporate,2629.94,288.65,3
14582,2024-01-23,North,Office Supplies,Consumer,18.22,2.21,5
14583,2024-03-17,West,Office Supplies,Consumer,3.84,0.59,1
14584,2024-01-02,North,Office Supplies,Corporate,101.94,15.49,6
14585,2024-01-29,South,Office Supplies,Home Office,22.41,-3.0,5
14586,2024-02-02,North,Electronics,Corporate,65.21,-1.72,1
14587,2024-03-18,West,Electronics,Corporate,131.15,31.37,1
14588,2024-02-09,North,Office Supplies,Corporate,65.64,12.26,2
14589,2024-03-31,East,Office Supplies,Corporate,70.44,26.54,2
14590,2024-03-23,South,Furniture,Corporate,355.09,96.69,1
14591,2024-02-05,East,Electronics,Home Office,53.4,11.83,4
14592,2024-02-24,West,Office Supplies,Consumer,50.95,,3
14593,2024-02-18,South,Office Supplies,Corporate,32.99,3.67,1
14594,2024-02-14,South,Office Supplies,Consumer,39.4,13.07,3
14595,2024-02-28,North,Furniture,Home Office,417.65,-14.88,1
14596,2024-02-02,West,Office Supplies,Corporate,40.62,5.99,4
14597,2024-01-28,East,Office Supplies,Home Office,11.58,,3
14598,2024-02-29,South,Office Supplies,Corporate,24.85,9.81,5
14599,2024-02-08,West,Electronics,Home Office,871.93,60.42,3
14600,2024-03-27,North,Electronics,Consumer,203.01,17.6,3
14601,2024-03-07,North,Electronics,Consumer,160.06,17.51,5
14602,2024-03-20,North,Office Supplies,Consumer,34.76,12.56,1
14603,2024-02-20,West,Office Supplies,Home Office,26.11,,5
14604,2024-03-15,North,Office Supplies,Corporate,113.27,11.73,4
14605,2024-01-14,East,Electronics,Home Office,292.59,60.04,2
14606,2024-01-01,South,Electronics,Corporate,157.14,33.09,1
14607,2024-03-06,East,Electronics,Home Office,1168.05,75.23,3
14608,2024-03-25,East,Furniture,Home Office,632.44,95.03,2
14609,2024-02-17,North,Electronics,Consumer,194.02,36.7,2
14610,2024-03-12,West,Electronics,Corporate,66.36,7.11,1
14611,2024-03-23,South,Office Supplies,Consumer,15.07,-1.8,3
14612,2024-03-17,South,Office Supplies,Consumer,48.73,14.22,2
14613,2024-03-18,East,Electronics,Consumer,158.31,21.75,2
14614,2024-02-06,West,Electronics,Consumer,85.2,,2
14615,2024-02-08,East,Furniture,Home Office,336.13,64.12,1
14616,2024-03-28,West,Furniture,Consumer,570.53,84.93,1
14617,2024-01-14,South,Electronics,Consumer,829.99,-95.73,1
14618,2024-03-02,East,Furniture,Corporate,179.32,18.13,2
14619,2024-01-09,West,Electronics,Home Office,64.73,12.5,1
14620,2024-02-13,North,Office Supplies,Corporate,25.92,3.82,4
14621,2024-02-05,South,Furniture,Consumer,405.24,33.61,1
14622,2024-03-22,West,Furniture,Home Office,2306.83,296.36,5
14623,2024-02-11,North,Office Supplies,Home Office,28.09,5.73,4
14624,2024-02-05,West,Furniture,Corporate,341.96,77.77,1
14625,2024-02-03,South,Furniture,Corporate,468.27,62.09,1
14626,2024-03-24,South,Furniture,Consumer,265.89,54.01,1
14627,2024-03-24,West,Office Supplies,Consumer,60.21,22.77,6
14628,2024-02-08,West,Furniture,Corporate,281.11,52.37,1
14629,2024-01-25,South,Furniture,Consumer,176.43,28.9,1
14630,2024-01-20,South,Furniture,Consumer,445.66,42.11,1
14631,2024-03-07,West,Furniture,Corporate,617.6,83.47,2
14632,2024-01-31,South,Office Supplies,Home Office,12.4,2.77,1
14633,2024-01-08,East,Electronics,Home Office,2003.02,441.66,2
14634,2024-03-17,South,Office Supplies,Home Office,16.66,4.78,5
14635,2024-02-21,North,Furniture,Corporate,1304.67,153.33,3
14636,2024-03-25,North,Furniture,Consumer,619.57,54.56,2
14637,2024-02-10,East,Office Supplies,Home Office,8.02,1.54,1
14638,2024-03-28,South,Office Supplies,Corporate,43.82,17.4,3
14639,2024-01-18,South,Electronics,Home Office,141.63,-7.9,1
14640,2024-01-04,East,Furniture,Home Office,343.2,74.1,1
14641,2024-03-24,West,Electronics,Corporate,3610.33,311.08,4
14642,03/04/2024,East,Electronics,Home Office,54.3,3.25,1
14643,2024-02-07,East,Office Supplies,Consumer,13.41,-1.91,1
14644,2024-02-03,North,Electronics,Consumer,810.24,-91.17,4
14645,2024-02-23,North,Office Supplies,Corporate,148.86,16.96,9
14646,2024-02-21,South,Office Supplies,Consumer,18.36,7.17,1
14647,2024-02-19,,Office Supplies,Consumer,33.65,11.11,3
14648,2024-01-05,South,Electronics,Consumer,22.6,4.74,1
14649,2024-03-15,East,Furniture,Home Office,1132.52,246.13,3
14650,2024-03-31,East,Office Supplies,Home Office,19.99,2.3,2
14651,2024-03-14,West,Electronics,Home Office,9.65,1.87,1
14652,2024-01-25,East,Furniture,Consumer,76.96,9.15,1
14653,2024-02-13,North,Electronics,Home Office,365.01,73.05,1
14654,2024-01-29,North,Furniture,Corporate,187.35,55.71,2
14655,2024-03-28,South,Furniture,Home Office,223.02,38.71,2
14656,2024-03-09,West,Electronics,Consumer,1711.63,89.49,2
14657,2024-03-22,West,Office Supplies,Home Office,24.06,8.3,1
14658,2024-03-01,South,Office Supplies,Corporate,33.26,6.79,1
14659,2024-03-26,West,Office Supplies,Home Office,47.38,14.59,7
14660,2024-02-15,West,Furniture,Home Office,554.95,77.26,3
14661,2024-03-05,North,Furniture,Home Office,457.9,69.29,2
14662,2024-02-08,South,Furniture,Consumer,288.93,24.87,1
14663,2024-01-22,South,Furniture,Consumer,356.03,81.1,1
14664,2024-03-25,West,Office Supplies,Consumer,26.09,3.69,8
14665,2024-03-12,South,Electronics,Consumer,271.08,57.53,6
14666,2024-01-24,North,Electronics,Consumer,47.87,11.75,1
14667,2024-02-07,East,Furniture,Home Office,235.56,45.82,1
14668,2024-01-13,East,Electronics,Home Office,22.11,4.82,1
14669,2024-03-01,North,Furniture,Consumer,1244.1,126.88,3
14670,2024-01-17,West,Furniture,Consumer,573.82,109.17,1
14671,2024-02-03,East,Furniture,Home Office,546.86,157.0,1
14672,2024-03-12,South,Office Supplies,Home Office,24.43,7.26,3
14673,2024-01-24,North,Office Supplies,Home Office,15.88,2.28,1
14674,2024-03-28,North,Office Supplies,Consumer,67.17,22.3,4
14675,2024-02-12,West,Furniture,Consumer,35.47,4.56,1
14676,2024-03-24,North,Office Supplies,Consumer,59.71,10.62,7
14677,2024-01-12,South,Electronics,Home Office,61.02,6.97,1
14678,2024-01-29,East,Electronics,Consumer,225.6,16.44,1
14679,2024-02-15,South,Office Supplies,Consumer,36.77,6.35,3
14680,2024-01-29,North,Electronics,Corporate,63.39,3.52,1
14681,2024-02-09,South,Electronics,Home Office,35.37,8.82,1
14682,2024-02-23,North,Electronics,Corporate,193.02,30.21,1
14683,2024-02-12,West,Office Supplies,Home Office,52.5,7.01,9
14684,2024-02-17,North,Electronics,Consumer,333.06,29.59,1
14685,2024-02-03,West,Furniture,Consumer,62.34,7.63,1
14686,2024-03-15,South,Furniture,Consumer,32.82,5.02,1
14687,2024-02-07,South,Electronics,Home Office,347.96,61.65,2
14688,2024-02-29,South,Office Supplies,Consumer,67.15,7.09,5
14689,2024-01-16,North,Furniture,Home Office,410.06,34.49,6
14690,2024-03-01,North,Furniture,Home Office,218.48,39.95,1
14691,2024-01-07,South,Office Supplies,Corporate,13.05,3.25,1
14692,2024-03-22,South,Furniture,Corporate,741.55,,2
14693,2024-03-15,North,Office Supplies,Consumer,19.32,6.68,3
14694,2024-03-15,South,Electronics,Home Office,164.56,,1
14695,2024-03-20,South,Office Supplies,Consumer,33.41,5.79,6
14696,2024-01-10,North,Office Supplies,Home Office,50.43,13.6,10
14697,2024-03-01,East,Office Supplies,Consumer,20.29,4.19,2
14698,2024-01-25,North,Furniture,Home Office,254.93,28.5,1
14699,2024-03-05,North,Furniture,Corporate,108.19,-8.79,1
14700,2024-01-16,West,Furniture,Consumer,280.25,53.3,4
14701,2024-03-28,West,Office Supplies,Home Office,124.85,38.75,6
14702,2024-02-18,,Office Supplies,Home Office,23.71,4.44,4
14703,2024-03-08,North,Electronics,Home Office,3653.28,,4
14704,02/08/2024,North,Furniture,Home Office,924.01,220.35,5
14705,2024-02-22,West,Electronics,Corporate,115.22,19.23,1
14706,2024-01-07,North,Electronics,Corporate,207.16,12.84,2
14707,2024-01-20,South,Office Supplies,Home Office,11.71,2.69,1
14708,2024-01-18,East,Office Supplies,Home Office,28.11,10.58,4
14709,2024-01-26,North,Furniture,Home Office,312.13,26.38,1
14710,2024-02-13,West,Office Supplies,Corporate,27.3,3.55,4
14711,2024-02-22,West,Furniture,Home Office,302.17,-28.99,1
14712,2024-03-13,East,Furniture,Home Office,433.28,112.06,2
14713,2024-02-28,East,Electronics,Corporate,419.41,84.19,5
14714,01/19/2024,South,Electronics,Corporate,203.49,43.38,4
14715,2024-02-10,East,Furniture,Home Office,488.25,108.12,2
14716,2024-01-24,North,Furniture,Corporate,762.65,158.1,3
14717,2024-01-11,South,Office Supplies,Home Office,24.16,4.44,5
14718,2024-03-03,West,Office Supplies,Corporate,113.18,30.1,5
14719,2024-02-12,South,Office Supplies,Home Office,36.91,5.34,1
14720,2024-03-21,East,Furniture,Consumer,54.41,5.48,1
14721,2024-01-23,West,Furniture,Corporate,270.56,59.0,1
14722,2024-02-10,North,Electronics,Home Office,217.4,46.52,1
14723,2024-03-22,East,Office Supplies,Home Office,28.88,8.21,1
14724,2024-01-08,East,Office Supplies,Home Office,26.53,9.51,1
14725,2024-01-01,East,Furniture,Corporate,382.7,83.14,1
14726,2024-02-27,South,Furniture,Home Office,380.19,63.7,1
14727,2024-02-05,North,Office Supplies,Corporate,4.99,1.14,1
14728,2024-01-27,East,Furniture,Corporate,301.38,55.2,1
14729,2024-01-22,South,Office Supplies,Corporate,33.04,7.24,3
14730,2024-03-14,West,Office Supplies,Corporate,26.19,3.36,3
14731,2024-01-21,East,Office Supplies,Corporate,154.73,,10
14732,2024-03-03,South,Furniture,Home Office,354.81,73.64,1
14733,2024-01-12,North,Office Supplies,Corporate,13.38,4.57,2
14734,2024-01-17,North,Electronics,Consumer,233.9,40.79,6
14735,2024-03-19,West,Furniture,Consumer,335.09,34.31,1
14736,2024-02-25,East,Furniture,Home Office,119.13,-5.11,2
14737,2024-03-22,North,Office Supplies,Home Office,178.29,30.13,6
14738,2024-02-24,East,Electronics,Corporate,264.56,33.67,4
14739,2024-02-21,South,Office Supplies,Consumer,34.33,9.83,6
14740,2024-02-24,North,Office Supplies,Corporate,10.7,2.63,1
14741,2024-03-02,South,Furniture,Home Office,118.66,21.08,1
14742,2024-02-19,East,Office Supplies,Home Office,25.33,8.27,1
14743,2024-01-01,East,Electronics,Corporate,154.84,13.03,1
14744,2024-01-05,South,Electronics,Corporate,2409.25,478.31,3
14745,2024-03-09,North,Furniture,Consumer,233.09,51.78,1
14746,2024-01-26,East,Electronics,Home Office,2232.67,298.0,2
14747,2024-02-17,West,Furniture,Consumer,304.36,89.04,1
14748,2024-01-02,South,Office Supplies,Consumer,30.65,7.45,4
14749,2024-02-11,East,Furniture,Consumer,57.61,12.11,1
14750,2024-03-08,South,Office Supplies,Corporate,36.82,8.75,5
14751,01/25/2024,West,Office Supplies,Corporate,20.4,-1.42,4
14752,2024-01-03,West,Office Supplies,Home Office,142.75,47.56,7
